N,Run,Algorithm,Version,FrontType,PenaltyCap,Pareto_Count,HV,RunTime_s,Conv_Gen,Cost_Min,Cost_Mean,Cost_Max,Time_Min,Time_Mean,Time_Max,Pen_Min,Pen_Mean,Pen_Max,TruckService_Avg,DirectService_Avg,CarService_Avg,AirService_Avg,ActiveTruck_Avg,ActiveDirect_Avg,ActiveCar_Avg,PureTruck_Ratio,ZeroPenalty_Count,ZeroPenalty_Ratio,ZeroPenaltyTime_Best,ZeroPenaltyCost_Best
100,4227,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,18024.596599087323,90,3377854242299.6494,7.236368,95,265.388292,292.709898,335.512319,2210.0,2536.650595,3360.0,3604.91932,7880.724507,16938.314124,38.855556,28.0,33.144444,61.144444,14.822222,4.888889,13.633333,0.0,0,0.0,,
100,4228,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,13027.780015753731,82,3489874007393.653,7.248589,100,249.329999,284.92685,336.867959,2050.0,2564.203017,3230.0,2605.556003,7385.908689,12583.228233,36.463415,28.878049,34.658537,63.536585,14.560976,5.0,13.780488,0.0,0,0.0,,
100,4229,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,13071.42617752132,93,3462734029678.3584,7.693562,100,256.409445,293.33001,343.341345,2090.0,2413.026815,3370.0,2614.285236,5403.217013,11036.404466,39.989247,23.989247,36.021505,60.010753,14.913978,4.989247,14.236559,0.0,0,0.0,,
100,4230,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,14487.79895513232,100,3577758501046.981,7.648101,100,226.784362,282.826628,335.438449,2176.147823,2514.357951,3640.0,2897.559791,5902.852827,12261.269214,39.39,30.15,30.46,60.61,14.82,5.0,13.93,0.0,0,0.0,,
100,4201,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,760.3336627111344,21,3630632185212.737,8.830082,100,246.363103,293.711049,327.81381,1720.0,1932.856546,2330.0,152.066733,426.827973,715.789735,35.714286,29.333333,34.952381,64.285714,14.714286,5.0,13.809524,0.0,0,0.0,,
100,4202,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1331.170620337158,16,3617958970681.617,9.148914,100,247.914927,271.484245,311.17258,1750.0,2188.419236,2440.0,266.234124,618.494777,1004.625186,40.9375,24.3125,34.75,59.0625,14.875,5.0,14.375,0.0,0,0.0,,
100,4203,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,2175.051984381279,17,3636359463851.092,9.071811,100,240.591008,275.961035,307.194336,1870.0,1948.315755,2230.0,435.010397,1470.008981,2115.717751,41.941176,27.764706,30.294118,58.058824,14.470588,5.0,13.647059,0.0,0,0.0,,
100,4204,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1013.8583953172712,13,3534254483772.87,9.302254,100,260.841071,294.520127,327.077131,2070.0,2193.076923,2260.0,202.771679,555.467151,936.535075,37.0,29.384615,33.615385,63.0,14.153846,5.0,12.076923,0.0,0,0.0,,
100,4205,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,287.2206342098741,8,3331301969680.094,9.247115,100,307.204852,315.874597,325.338824,1880.0,2067.5,2420.0,57.444127,156.136928,287.104273,39.375,25.75,34.875,60.625,14.625,5.0,13.625,0.0,0,0.0,,
100,4206,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1521.3976470607986,12,3531658952661.2485,9.261488,100,265.619109,294.441767,328.369131,1750.0,1890.455318,2190.0,304.279529,661.62699,1151.000057,38.333333,24.916667,36.75,61.666667,14.583333,5.0,13.25,0.0,0,0.0,,
100,4207,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1844.7940435707235,9,3343417384556.665,9.47364,100,297.025252,308.069409,329.042222,2240.0,2406.666667,2490.0,368.958809,1434.796372,1827.927779,35.0,27.222222,37.777778,65.0,14.444444,5.0,13.111111,0.0,0,0.0,,
100,4208,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,172.22124061519935,1,3259731296809.3643,9.202013,100,322.067677,322.067677,322.067677,1900.0,1900.0,1900.0,34.444248,34.444248,34.444248,35.0,28.0,37.0,65.0,15.0,5.0,13.0,0.0,0,0.0,,
100,4209,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1370.164506280745,11,3521028144634.224,9.061146,100,263.300503,284.753861,314.897651,2060.0,2060.452693,2064.979622,274.032901,783.861226,1229.438891,37.727273,29.090909,33.181818,62.272727,14.545455,5.0,11.727273,0.0,0,0.0,,
100,4210,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1379.9867634728162,9,3867836966824.716,8.799821,100,194.771845,231.237664,250.410618,1810.0,1979.502049,2480.0,275.997353,649.053977,1200.375313,39.888889,29.333333,30.777778,60.111111,13.555556,5.0,12.444444,0.0,0,0.0,,
100,4211,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,3723.640329799541,39,3500608386413.0254,9.8136,100,263.667924,301.622365,327.770501,2030.0,2318.78547,2740.0,744.728066,2201.043654,3660.326455,38.871795,28.897436,32.230769,61.128205,14.666667,5.0,12.435897,0.0,0,0.0,,
100,4212,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1298.102720213019,11,3570718561722.977,8.958374,100,256.345457,285.273185,328.774154,1830.0,1999.090909,2160.0,259.620544,810.653801,1147.603283,41.181818,26.0,32.818182,58.818182,14.454545,5.0,13.454545,0.0,0,0.0,,
100,4213,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,3527.323335636247,27,3544793530038.5083,9.260613,100,255.646366,285.456857,306.741798,2000.0,2239.62963,2500.0,705.464667,1760.151823,3486.098088,35.592593,27.703704,36.703704,64.407407,14.444444,5.0,13.62963,0.0,0,0.0,,
100,4214,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1917.160164845809,30,3706798926116.0366,9.137099,100,229.212416,244.216897,267.950962,1710.0,1771.854516,1940.0,383.432033,1168.026965,1838.697721,38.633333,23.666667,37.7,61.366667,14.666667,5.0,13.9,0.0,0,0.0,,
100,4215,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,542.388014714395,1,3187251113669.972,8.902734,100,330.666599,330.666599,330.666599,2330.0,2330.0,2330.0,108.477603,108.477603,108.477603,44.0,24.0,32.0,56.0,15.0,5.0,14.0,0.0,0,0.0,,
100,4216,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,5782.722582678778,26,3766929289477.41,9.28195,100,205.733137,244.779931,294.670128,1900.0,2135.035565,2510.0,1156.544517,3614.850472,5564.577151,33.730769,26.846154,39.423077,66.269231,13.038462,5.0,12.692308,0.0,0,0.0,,
100,4217,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,3141.862889436524,19,3532415069569.2974,9.254321,100,258.622519,289.394564,329.097724,2005.606151,2162.296679,2490.0,628.372578,1793.169125,2941.160575,40.526316,23.368421,36.105263,59.473684,14.526316,4.421053,13.526316,0.0,0,0.0,,
100,4218,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1634.9381460245593,18,3755184277383.7407,8.659667,100,214.56335,235.356005,253.852377,2020.0,2084.444444,2260.0,326.987629,964.157498,1561.235586,37.333333,27.833333,34.833333,62.666667,14.111111,5.0,12.666667,0.0,0,0.0,,
100,4219,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,150.69390943299825,6,3362151064444.327,9.050268,100,302.088027,308.91223,321.22006,1810.0,1902.596364,2057.789092,30.138782,96.142703,147.734675,39.833333,27.166667,33.0,60.166667,14.833333,5.0,12.166667,0.0,0,0.0,,
100,4220,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1077.1367556809366,14,3582446427404.696,9.047397,100,253.513157,290.786778,328.539809,1890.0,1953.386249,2070.0,215.427351,573.755867,1067.772886,38.5,28.5,33.0,61.5,14.785714,5.0,13.142857,0.0,0,0.0,,
100,4221,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1755.661752551291,21,3491028772357.3228,9.231274,100,271.03033,291.362494,324.921149,1920.0,2088.571429,2300.0,351.132351,1081.864377,1694.940875,39.238095,24.619048,36.142857,60.761905,14.428571,5.0,14.190476,0.0,0,0.0,,
100,4222,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,667.9782614367878,4,3247672182167.4365,9.176334,100,320.905452,322.344642,324.822606,2110.0,2272.5,2330.0,133.595652,409.331428,573.021269,47.0,27.25,25.75,53.0,15.0,5.0,11.5,0.0,0,0.0,,
100,4223,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,305.7432796420869,3,3243115151491.6416,9.785074,100,321.532703,322.304703,323.355086,2170.0,2170.0,2170.0,61.148656,145.801985,225.108644,42.666667,31.666667,25.666667,57.333333,15.0,5.0,11.333333,0.0,0,0.0,,
100,4224,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1030.024714851122,10,3562449800172.852,9.923129,100,253.022482,299.744815,324.906695,2180.0,2359.0,2460.0,206.004943,594.726115,975.925163,43.8,30.4,25.8,56.2,14.2,5.0,11.3,0.0,0,0.0,,
100,4225,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,4608.035415157169,34,3855072466675.726,8.656547,100,193.106472,235.485617,268.730398,1730.0,1951.120081,2020.0,921.607083,1848.658453,3360.210845,35.029412,29.205882,35.764706,64.970588,14.176471,5.0,12.176471,0.0,0,0.0,,
100,4226,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,5023.065518108913,51,3782235381749.5527,8.799032,100,199.97749,241.043248,294.861258,2180.0,2209.019608,2300.0,1004.613104,2644.931048,4905.869075,36.980392,27.686275,35.333333,63.019608,14.019608,5.0,13.509804,0.0,0,0.0,,
100,4227,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,1772.8489235982142,18,3476388752086.5083,9.524375,100,273.475528,298.83808,326.303258,1960.0,2116.19997,2250.0,354.569785,896.997697,1721.945273,43.0,27.555556,29.444444,57.0,14.444444,5.0,12.722222,0.0,0,0.0,,
100,4228,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,300.0,4,3416029850618.537,9.060788,100,288.632766,294.630946,306.920299,1950.0,2010.0,2190.0,60.0,122.366638,184.733276,33.0,29.0,38.0,67.0,15.0,5.0,14.5,0.0,0,0.0,,
100,4229,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,295.7096947178343,5,3434780343387.048,8.629552,100,285.754196,296.807215,309.482737,1880.0,2170.0,2280.0,59.141939,137.996559,228.00605,42.0,28.2,29.8,58.0,13.8,5.0,12.6,0.0,0,0.0,,
100,4230,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,108.52257247704074,1,3340322940703.055,9.058925,100,305.250967,305.250967,305.250967,1910.0,1910.0,1910.0,21.704514,21.704514,21.704514,41.0,29.0,30.0,59.0,15.0,5.0,12.0,0.0,0,0.0,,
50,4201,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,16,4429216969815.097,13.148143,100,86.701426,96.23435,106.214523,1500.0,1623.125,1780.0,0.0,39.375,90.0,45.9375,1.3125,2.75,4.0625,5.75,0.75,1.0625,0.0,5,0.3125,1500.0,101.820498
50,4202,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4420581276338.24,13.521694,100,88.054795,103.235131,135.363828,1520.0,1680.0,1840.0,0.0,50.0,90.0,47.7,0.6,1.7,2.3,6.2,0.4,1.3,0.2,3,0.3,1520.0,102.130951
50,4203,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,4412088477232.396,12.430635,100,89.665899,98.781608,105.911773,1530.0,1645.0,1760.0,0.0,37.5,90.0,47.375,1.5,1.125,2.625,5.75,0.75,0.375,0.25,4,0.5,1530.0,102.007663
50,4204,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,9,4414647558210.018,11.467743,100,89.344674,99.317329,106.347298,1520.0,1580.0,1680.0,0.0,14.444444,70.0,46.444444,2.222222,1.333333,3.555556,6.111111,1.111111,1.0,0.0,6,0.666667,1520.0,102.130951
50,4205,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4413915879738.377,12.135078,100,89.487115,102.131475,138.888169,1520.0,1611.0,1760.0,0.0,24.0,70.0,46.3,1.0,2.7,3.7,6.0,0.6,1.3,0.0,5,0.5,1520.0,102.130951
50,4206,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,15,4413014717461.19,11.575063,100,89.678896,101.046905,105.824894,1520.0,1591.333333,1780.0,0.0,30.0,70.0,47.733333,1.266667,1.0,2.266667,6.0,0.666667,0.733333,0.133333,7,0.466667,1520.0,102.130951
50,4207,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,4409296845133.362,11.87875,100,90.055875,99.834279,102.130951,1540.0,1682.857143,2050.0,0.0,11.428571,60.0,48.428571,1.285714,0.285714,1.571429,6.0,0.714286,0.285714,0.285714,5,0.714286,1540.0,101.136986
50,4208,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,5,4413640394615.684,11.411384,100,89.692595,108.104122,142.848464,1510.0,1624.0,1780.0,0.0,20.0,60.0,47.0,2.2,0.8,3.0,6.2,1.0,0.6,0.2,3,0.6,1510.0,102.130951
50,4209,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,5,4411608936492.32,11.200757,100,89.761088,99.685049,105.563852,1530.0,1638.0,1780.0,0.0,18.0,60.0,47.8,1.6,0.6,2.2,6.0,0.8,0.6,0.2,3,0.6,1530.0,101.865222
50,4210,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,17,4413901261668.317,11.449721,100,89.631513,100.880563,129.339643,1510.0,1660.588235,1840.0,0.0,43.529412,90.0,46.470588,1.235294,2.294118,3.529412,5.941176,0.705882,1.117647,0.176471,7,0.411765,1510.0,102.130951
50,4211,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,4413811038297.726,11.078822,100,89.327627,98.606636,108.583006,1530.0,1594.285714,1680.0,0.0,27.142857,70.0,46.0,1.857143,2.142857,4.0,5.714286,1.142857,0.857143,0.0,4,0.571429,1530.0,102.130951
50,4212,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,4366754663890.8657,10.79176,100,99.246575,105.135884,122.158348,1520.0,1566.25,1760.0,0.0,15.0,60.0,48.0,1.5,0.5,2.0,6.25,0.75,0.5,0.125,6,0.75,1520.0,102.007663
50,4213,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4426345390599.492,10.578734,100,86.890766,99.708613,118.522756,1520.0,1699.285714,2050.0,0.0,41.428571,80.0,47.571429,0.785714,1.642857,2.428571,6.071429,0.571429,0.785714,0.0,3,0.214286,1520.0,101.865222
50,4214,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4422203689632.302,10.63411,100,87.589041,98.123598,105.84328,1530.0,1617.142857,1850.0,0.0,30.714286,70.0,47.285714,1.214286,1.5,2.714286,5.642857,0.785714,0.642857,0.071429,6,0.428571,1530.0,100.191781
50,4215,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,6,4368778781729.344,11.301525,100,99.369863,106.095676,125.105047,1490.0,1566.666667,1760.0,0.0,10.0,60.0,47.5,1.333333,1.166667,2.5,6.166667,0.833333,0.5,0.166667,5,0.833333,1490.0,102.130951
50,4216,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,9,4366747650223.067,11.233086,100,99.246575,104.790913,125.445723,1520.0,1594.444444,1760.0,0.0,13.333333,60.0,48.0,1.333333,0.666667,2.0,6.111111,0.777778,0.444444,0.222222,7,0.777778,1520.0,102.007663
50,4217,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,17,4366186956501.3154,9.954551,100,99.369863,102.632308,105.761088,1520.0,1611.764706,1930.0,0.0,17.647059,60.0,48.176471,1.235294,0.588235,1.823529,6.0,0.647059,0.411765,0.294118,12,0.705882,1520.0,100.684932
50,4218,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,4366979683290.7856,11.178869,100,99.369863,109.119377,146.521856,1510.0,1597.142857,1760.0,0.0,17.142857,60.0,46.571429,1.857143,1.571429,3.428571,6.142857,1.142857,1.142857,0.285714,5,0.714286,1510.0,102.130951
50,4219,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,9,4423117408241.253,11.24998,100,87.385899,97.661813,109.133288,1530.0,1642.222222,1770.0,0.0,37.777778,90.0,46.444444,1.111111,2.444444,3.555556,5.555556,0.777778,0.888889,0.0,3,0.333333,1530.0,102.007663
50,4220,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,63,4432833679476.87,10.594959,100,86.680448,93.233035,129.500433,1460.0,1664.444444,1760.0,0.0,28.571429,90.0,44.301587,1.666667,4.031746,5.698413,6.031746,0.888889,1.920635,0.0,8,0.126984,1460.0,102.007663
50,4221,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,9,4424428365768.41,10.844545,100,86.931507,96.357618,102.130951,1540.0,1662.222222,1780.0,0.0,37.777778,100.0,47.666667,1.333333,1.0,2.333333,5.888889,0.777778,0.777778,0.111111,4,0.444444,1540.0,102.007663
50,4222,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,5,4365279201917.545,10.696713,100,99.369863,101.741584,105.706293,1530.0,1626.0,1760.0,0.0,24.0,60.0,48.6,1.2,0.2,1.4,6.0,0.6,0.2,0.4,3,0.6,1530.0,102.130951
50,4223,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,6,4352846031910.992,10.103471,100,102.130951,105.984021,121.468549,1520.0,1535.0,1540.0,0.0,0.0,0.0,47.833333,1.833333,0.333333,2.166667,6.166667,1.0,0.333333,0.0,6,1.0,1520.0,102.130951
50,4224,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,4421354565699.12,10.409088,100,88.410959,105.522108,122.144649,1490.0,1631.428571,2010.0,0.0,18.571429,70.0,48.0,1.428571,0.571429,2.0,6.285714,0.714286,0.571429,0.142857,5,0.714286,1490.0,102.007663
50,4225,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,5,4397051330197.8535,10.722471,100,92.797938,100.266645,105.706293,1530.0,1614.0,1760.0,0.0,26.0,70.0,47.6,1.0,1.4,2.4,5.8,0.6,0.8,0.2,3,0.6,1530.0,101.593909
50,4226,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,4413062473033.31,10.182762,100,89.487115,99.010239,108.583006,1530.0,1595.0,1680.0,0.0,23.75,70.0,46.625,1.625,1.75,3.375,6.0,1.0,1.25,0.0,4,0.5,1530.0,102.007663
50,4227,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,4427162129327.667,10.581221,100,86.917808,100.179305,125.588745,1510.0,1631.25,1780.0,0.0,25.0,80.0,45.875,1.125,3.0,4.125,5.875,0.625,1.75,0.0,4,0.5,1510.0,102.007663
50,4228,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,4407915136180.166,10.65058,100,90.711638,102.206573,113.784506,1520.0,1598.75,1780.0,0.0,10.0,60.0,46.75,2.25,1.0,3.25,6.125,0.875,0.875,0.125,6,0.75,1520.0,102.007663
50,4229,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,4365277720626.065,10.843093,100,99.369863,102.942284,112.623243,1530.0,1635.0,2050.0,0.0,7.5,60.0,47.875,1.75,0.375,2.125,6.0,0.875,0.25,0.25,7,0.875,1530.0,101.013699
50,4230,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,5,4365854186140.5728,11.091603,100,99.246575,106.639423,127.680974,1530.0,1590.0,1760.0,0.0,12.0,60.0,47.8,1.8,0.4,2.2,6.4,0.8,0.4,0.2,4,0.8,1530.0,102.007663
50,4201,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4428498228154.563,7.247437,100,86.26041,98.10126,102.428533,1530.0,1666.0,1780.0,0.0,45.0,80.0,48.1,0.5,1.4,1.9,6.0,0.3,0.6,0.3,2,0.2,1530.0,101.943786
50,4202,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,4366755632196.927,5.79953,100,99.246575,104.270159,120.936375,1520.0,1633.888889,1850.0,0.0,35.555556,60.0,48.888889,0.111111,1.0,1.111111,6.444444,0.111111,0.888889,0.388889,7,0.388889,1530.0,100.109589
50,4203,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4366756262509.8433,6.447898,100,99.246575,110.12203,133.97747,1520.0,1627.0,1950.0,0.0,26.0,60.0,49.0,1.0,0.0,1.0,6.5,1.0,0.0,0.2,5,0.5,1530.0,102.224046
50,4204,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,15,4426138989269.258,5.263749,100,86.931507,96.804466,108.450635,1520.0,1698.666667,1930.0,0.0,40.0,100.0,48.0,0.866667,1.133333,2.0,5.8,0.6,0.8,0.133333,5,0.333333,1520.0,100.561644
50,4205,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,19,4369400900944.108,5.429345,100,99.246575,108.037858,124.937135,1490.0,1574.736842,1850.0,0.0,20.526316,60.0,48.105263,0.684211,1.210526,1.894737,6.473684,0.526316,1.157895,0.157895,10,0.526316,1490.0,100.315068
50,4206,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,22,4368496467999.424,5.371814,100,99.246575,107.414503,140.752005,1500.0,1620.909091,1850.0,0.0,27.272727,60.0,48.681818,0.954545,0.363636,1.318182,6.272727,0.909091,0.363636,0.181818,12,0.545455,1500.0,100.109589
50,4207,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,19,4409087040926.87,5.075691,100,90.27992,102.031763,108.635765,1530.0,1624.210526,1780.0,0.0,38.421053,90.0,48.263158,1.210526,0.526316,1.736842,5.894737,0.842105,0.526316,0.157895,7,0.368421,1530.0,100.109589
50,4208,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,16,4428530686490.294,5.201109,100,86.835616,100.18962,108.20406,1500.0,1656.25,1760.0,0.0,28.125,90.0,48.1875,0.8125,1.0,1.8125,5.8125,0.8125,0.4375,0.1875,9,0.5625,1510.0,100.109589
50,4209,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,17,4366752679073.989,5.401529,100,99.246575,108.018034,124.920016,1520.0,1607.647059,1760.0,0.0,28.235294,60.0,48.764706,0.117647,1.117647,1.235294,6.352941,0.117647,0.882353,0.294118,9,0.529412,1520.0,100.109589
50,4210,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,16,4428544567432.446,5.487201,100,86.647001,98.03895,109.116264,1510.0,1619.375,1780.0,0.0,37.181166,84.898661,46.3125,0.125,3.5625,3.6875,6.375,0.125,2.5,0.0,4,0.25,1510.0,102.038436
50,4211,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4366712989706.676,5.67842,100,99.246575,106.095154,134.972603,1520.0,1634.285714,1760.0,0.0,34.285714,60.0,48.142857,0.857143,1.0,1.857143,6.142857,0.5,0.928571,0.214286,6,0.428571,1530.0,102.224046
50,4212,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4365818790386.319,5.690372,100,99.246575,108.948102,132.931507,1530.0,1628.571429,1760.0,0.0,34.285714,60.0,49.214286,0.5,0.285714,0.785714,6.5,0.428571,0.285714,0.357143,6,0.428571,1530.0,102.345631
50,4213,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,15,4407924298672.327,5.256803,100,90.709064,104.144718,118.860642,1520.0,1643.333333,1970.0,0.0,42.0,60.0,48.8,0.666667,0.533333,1.2,6.133333,0.4,0.4,0.333333,4,0.266667,1520.0,100.438356
50,4214,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,20,4366708709878.604,6.173765,100,99.246575,119.887286,137.388429,1520.0,1593.0,1850.0,0.0,22.0,60.0,49.1,0.55,0.35,0.9,7.15,0.5,0.3,0.35,12,0.6,1520.0,100.356164
50,4215,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4415925347473.161,5.72582,100,89.027397,106.518296,121.467961,1520.0,1635.0,1850.0,0.0,33.571429,90.0,48.428571,1.428571,0.142857,1.571429,6.214286,1.0,0.142857,0.142857,7,0.5,1520.0,100.60274
50,4216,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4428696233323.025,4.960281,100,86.427823,100.279402,122.610403,1520.0,1658.571429,2130.0,0.0,29.285714,60.0,47.642857,0.785714,1.571429,2.357143,6.071429,0.5,1.071429,0.071429,5,0.357143,1520.0,101.712329
50,4217,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,17,4366728879452.135,6.089255,100,99.246575,105.26389,134.018566,1520.0,1734.705882,2190.0,0.0,23.529412,60.0,49.294118,0.235294,0.470588,0.705882,6.235294,0.235294,0.470588,0.470588,9,0.529412,1520.0,100.60274
50,4218,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,16,4366724447658.1934,5.924147,100,99.246575,113.133812,137.374731,1520.0,1600.625,1760.0,0.0,30.0,60.0,48.9375,0.5625,0.5,1.0625,6.6875,0.5625,0.5,0.25,8,0.5,1520.0,102.224046
50,4219,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4411903071927.361,5.557295,100,89.866268,104.679322,121.402128,1520.0,1592.0,1840.0,0.0,39.0,90.0,48.0,1.3,0.7,2.0,6.1,0.8,0.5,0.1,4,0.4,1520.0,101.820498
50,4220,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,11,4408990724956.527,5.172027,100,90.087059,102.303847,117.361032,1540.0,1681.818182,1880.0,0.0,33.636364,70.0,49.181818,0.636364,0.181818,0.818182,6.090909,0.454545,0.090909,0.545455,5,0.454545,1540.0,100.109589
50,4221,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,11,4366754234423.4185,5.727888,100,99.246575,108.874258,118.646044,1520.0,1579.090909,1760.0,0.0,32.727273,60.0,48.727273,1.272727,0.0,1.272727,6.454545,0.818182,0.0,0.181818,5,0.454545,1520.0,101.865222
50,4222,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,25,4426243971681.08,5.355121,100,86.917808,98.601636,108.667189,1520.0,1648.8,1950.0,0.0,44.4,90.0,48.16,0.64,1.2,1.84,5.88,0.6,0.8,0.16,6,0.24,1520.0,101.937378
50,4223,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,4428664446736.662,5.054963,100,86.415827,97.244613,109.237744,1520.0,1684.444444,1780.0,0.0,38.333333,90.0,48.277778,0.333333,1.388889,1.722222,5.833333,0.222222,0.666667,0.388889,5,0.277778,1520.0,100.191781
50,4224,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4366780374102.095,7.190348,100,99.246575,104.568689,121.205365,1520.0,1711.0,2190.0,0.0,19.0,60.0,48.5,0.7,0.8,1.5,6.3,0.6,0.5,0.3,6,0.6,1520.0,100.60274
